CustomerID,CustomerName,Gender,Age,Marital_Status,State,City,Occupation,Product_Name,Price,Quantity_Sold,Discount(%),PaymentMode,Date,Total_Amount,Profit
3461,Customer_177,Female,54,Married,Delhi,Lucknow,Student,Fairy Lights,799,4,2,Net Banking,2024-10-31,3132.08,634.3841667537953
3217,Customer_181,Male,18,Married,Delhi,Mumbai,IT,Fairy Lights,282,2,5,UPI,2024-11-01,535.8,57.07533934428226
3870,Customer_185,Female,42,Single,Delhi,Lucknow,Healthcare,Fairy Lights,723,1,7,Debit Card,2024-10-29,672.39,150.8896362685265
3206,Customer_188,Male,23,Married,Bihar,Lucknow,Education,Fairy Lights,1350,2,10,Credit Card,2024-10-25,2430.0,521.8868494947935
3857,Customer_190,Male,36,Married,Uttar Pradesh,Lucknow,Business,Fairy Lights,120,1,3,Debit Card,2024-10-29,116.39999999999999,31.364484424564882
3742,Customer_197,Male,20,Single,Uttar Pradesh,Patna,Healthcare,Fairy Lights,1243,4,10,UPI,2024-10-30,4474.8,652.1523486369505
3484,Customer_203,Female,58,Married,Madhya Pradesh,Lucknow,IT,Fairy Lights,128,2,22,Credit Card,2024-10-28,199.68,48.688369644378305
3230,Customer_205,Female,18,Married,Uttar Pradesh,Bhopal,Education,Fairy Lights,1133,4,20,UPI,2024-10-30,3625.6000000000004,672.5501279326404
3748,Customer_206,Female,20,Single,Uttar Pradesh,Delhi,Healthcare,Fairy Lights,341,1,12,UPI,2024-10-28,300.08,49.59352727081414
3540,Customer_209,Female,42,Married,Delhi,Patna,Student,Fairy Lights,1407,3,5,Cash,2024-10-26,4009.95,745.9332059481343
3524,Customer_211,Female,55,Married,Bihar,Patna,Student,Fairy Lights,858,3,4,Credit Card,2024-10-29,2471.04,665.1296146337197
3242,Customer_215,Male,33,Single,Delhi,Lucknow,Healthcare,Fairy Lights,299,1,3,UPI,2024-10-31,290.03,80.56380391675454
3681,Customer_219,Female,53,Single,Maharashtra,Mumbai,Education,Fairy Lights,955,4,4,Cash,2024-10-26,3667.2,583.5943017290741
3573,Customer_221,Female,36,Single,Madhya Pradesh,Patna,Business,Fairy Lights,566,4,8,Debit Card,2024-11-01,2082.88,221.9557019809992
3795,Customer_224,Male,58,Married,Delhi,Lucknow,Education,Fairy Lights,548,3,17,Cash,2024-10-25,1364.52,217.02466886663328
3619,Customer_226,Male,32,Single,Uttar Pradesh,Bhopal,Student,Fairy Lights,200,3,18,UPI,2024-10-25,492.00000000000006,94.46423572515062
3330,Customer_231,Female,40,Single,Delhi,Mumbai,Healthcare,Fairy Lights,142,1,14,Cash,2024-10-30,122.12,31.113885560526725
3384,Customer_239,Female,29,Married,Uttar Pradesh,Patna,Business,Fairy Lights,1351,2,2,Cash,2024-10-29,2647.96,472.3028363632353
3972,Customer_245,Female,43,Single,Delhi,Delhi,Healthcare,Fairy Lights,662,2,20,Credit Card,2024-10-26,1059.2,259.10749353928026
3358,Customer_248,Female,45,Married,Madhya Pradesh,Delhi,Business,Fairy Lights,872,2,1,Debit Card,2024-10-26,1726.56,176.1404075770005
3455,Customer_250,Female,58,Single,Delhi,Patna,Healthcare,Fairy Lights,1475,3,18,Credit Card,2024-10-27,3628.5000000000005,1003.4503400547026
3683,Customer_258,Female,45,Single,Uttar Pradesh,Lucknow,Education,Fairy Lights,1346,2,16,Debit Card,2024-10-31,2261.2799999999997,501.83728280790376
3663,Customer_259,Female,46,Married,Bihar,Patna,Student,Fairy Lights,459,3,4,Net Banking,2024-11-03,1321.9199999999998,369.0908507765741
3509,Customer_274,Female,28,Married,Delhi,Lucknow,Student,Fairy Lights,248,2,5,Credit Card,2024-11-02,471.2,49.06806980437308
3624,Customer_280,Female,30,Single,Maharashtra,Delhi,IT,Fairy Lights,450,4,22,Debit Card,2024-11-03,1404.0,241.96823956457024
3112,Customer_284,Male,52,Married,Madhya Pradesh,Patna,Education,Fairy Lights,1349,1,14,Net Banking,2024-10-31,1160.1399999999999,245.97095637439614
3641,Customer_286,Female,38,Married,Madhya Pradesh,Delhi,Student,Fairy Lights,621,2,14,Net Banking,2024-10-27,1068.12,258.1624031372013
3565,Customer_288,Male,45,Single,Maharashtra,Lucknow,Business,Fairy Lights,372,4,2,Credit Card,2024-10-27,1458.24,429.428347880048
3735,Customer_291,Female,48,Single,Maharashtra,Lucknow,Education,Fairy Lights,587,3,20,Debit Card,2024-11-02,1408.8000000000002,191.65195568314698
3402,Customer_294,Female,20,Single,Uttar Pradesh,Patna,Healthcare,Fairy Lights,1084,1,13,Credit Card,2024-10-28,943.08,117.32490371700982
3671,Customer_300,Female,36,Single,Madhya Pradesh,Bhopal,Student,Fairy Lights,212,2,2,Net Banking,2024-11-01,415.52,53.36693280288053
