CustomerID,CustomerName,Gender,Age,Marital_Status,State,City,Occupation,Product_Name,Price,Quantity_Sold,Discount(%),PaymentMode,Date,Total_Amount,Profit
1891,Customer_192,Male,44,Married,Delhi,Bhopal,Healthcare,Gulab Jamun,648,1,20,Credit Card,2024-10-28,518.4,124.79959315193999
1460,Customer_193,Male,27,Married,Maharashtra,Delhi,Healthcare,Gulab Jamun,286,5,8,Net Banking,2024-11-03,1315.6000000000001,386.8540507111201
1574,Customer_195,Female,36,Married,Maharashtra,Patna,IT,Gulab Jamun,207,1,3,Credit Card,2024-10-30,200.79,29.51506199782747
1899,Customer_201,Female,45,Married,Uttar Pradesh,Patna,Business,Gulab Jamun,634,4,7,Debit Card,2024-11-03,2358.48,473.9580645378527
1698,Customer_214,Female,38,Single,Bihar,Mumbai,Healthcare,Gulab Jamun,698,1,19,Credit Card,2024-11-03,565.38,132.60456377316535
1795,Customer_217,Male,28,Married,Uttar Pradesh,Lucknow,Student,Gulab Jamun,690,1,20,Credit Card,2024-11-02,552.0,124.18610059661268
1577,Customer_218,Male,54,Married,Delhi,Lucknow,IT,Gulab Jamun,641,2,18,Net Banking,2024-10-29,1051.24,225.33244946400688
1645,Customer_223,Female,35,Married,Maharashtra,Lucknow,Education,Gulab Jamun,519,2,3,Net Banking,2024-11-02,1006.86,111.12427854033808
1957,Customer_230,Male,33,Single,Maharashtra,Delhi,Student,Gulab Jamun,559,3,2,Credit Card,2024-10-30,1643.46,405.1783163366204
1189,Customer_237,Female,25,Married,Bihar,Delhi,Business,Gulab Jamun,416,2,8,Debit Card,2024-10-31,765.44,127.43904818558202
1224,Customer_255,Male,50,Single,Bihar,Bhopal,Healthcare,Gulab Jamun,687,2,16,Cash,2024-11-03,1154.1599999999999,339.47920833002206
1233,Customer_257,Female,30,Single,Maharashtra,Lucknow,Business,Gulab Jamun,613,3,7,Net Banking,2024-11-03,1710.27,309.0803372617917
1826,Customer_261,Male,52,Single,Bihar,Delhi,Student,Gulab Jamun,312,2,12,Cash,2024-11-01,549.12,92.96867022123934
1607,Customer_264,Male,22,Single,Bihar,Delhi,Healthcare,Gulab Jamun,421,5,16,Credit Card,2024-10-25,1768.2,249.4339404442727
1496,Customer_270,Female,50,Married,Madhya Pradesh,Patna,Student,Gulab Jamun,596,4,7,Credit Card,2024-11-02,2217.12,489.3792220208403
1267,Customer_273,Male,49,Married,Maharashtra,Patna,Business,Gulab Jamun,437,5,0,UPI,2024-10-25,2185.0,634.2719475095122
1806,Customer_275,Female,38,Single,Madhya Pradesh,Mumbai,IT,Gulab Jamun,402,1,20,Debit Card,2024-10-29,321.6,38.081748544824826
1386,Customer_277,Male,42,Single,Bihar,Patna,Healthcare,Gulab Jamun,797,2,16,Cash,2024-10-28,1338.96,300.90415363590694
1080,Customer_282,Male,51,Single,Madhya Pradesh,Delhi,Business,Gulab Jamun,740,3,8,UPI,2024-10-26,2042.4,306.72479130390155
1219,Customer_287,Female,23,Single,Uttar Pradesh,Bhopal,IT,Gulab Jamun,761,3,16,Debit Card,2024-10-29,1917.72,295.7493415536848
1224,Customer_292,Male,22,Single,Delhi,Patna,Healthcare,Gulab Jamun,660,4,22,Net Banking,2024-11-03,2059.2000000000003,269.684615812245
1384,Customer_293,Female,55,Married,Uttar Pradesh,Delhi,Education,Gulab Jamun,477,3,8,Net Banking,2024-10-27,1316.52,380.40483588262003
1637,Customer_295,Female,40,Married,Maharashtra,Lucknow,Student,Gulab Jamun,552,4,12,Cash,2024-11-01,1943.04,537.4424642794484
